station_name,station_full_name,station_zone,average_delay,median_delay,total_records
DGHA,DIGHA FLAG STN,SER,49.83159214375261,5.0,4786
DGHL,DIGHAL,NR,24.56760847628658,16.0,1982
DGHR,DEOGHAR,ER,21.149422632794458,9.0,8660
DGI,DUNGRI,WR,12.151387992253067,8.0,6196
DGJ,DUNGAR JN,WR,7.759150805270864,0.0,1366
DGLE,DHULIAN GANGA,ER,25.45259026687598,16.0,6370
DGN,DONGARGAON,CR,36.28748280605227,21.0,1454
DGNH,DERGAON H,ECR,43.73299427844882,32.0,1573
DGO,DURGAUTI,ECR,49.09271694214876,24.0,3872
DGPP,DHENGLI PP GOAN,SCR,55.26249313563976,49.0,1821
DGQ,DUGDOL,NWR,15.837241379310345,12.0,1450
DGR,DURGAPUR,ER,38.749261291684256,20.0,33166
DGS,DAGORI,SECR,47.25197195442594,36.0,4564
DGU,DIGARU,NFR,26.869125821121777,20.0,1979
DGW,DHIGAWARA,NWR,23.05674418604651,16.0,2150
DGX,DAHGAON,NFR,18.165753424657535,4.0,730
DGZ,DEVIGANJ,ECR,45.194101508916326,15.0,1458
DHA,DHEENA,ECR,67.4965842550423,45.0,6148
DHAE,DAINHAT,ER,14.635693215339233,11.0,1356
DHBI,DHABAULI HALT,ECR,23.01098901098901,18.0,728
DHD,DAHOD,WR,23.611138819617622,11.0,18045
DHE,DOBHI H,NER,31.21999145664246,6.0,2341
DHG,DHRANGADHRA,WR,34.236311239193085,19.0,3817
DHH,DINHATA,NFR,32.623302358827736,9.0,2798
DHI,DHULE,CR,-1.8639181649101053,0.0,3226
DHJ,DHINOJ,WR,11.2422494592646,9.0,2774
DHKR,DHODA KHEDI,NR,40.9494779386999,20.0,2969
DHL,DEVANAHALLI,SWR,10.539551357733176,6.0,2541
DHMZ,DHOLA MAZRA,NR,41.684636118598384,18.0,2968
DHN,DHANBAD JN,ECR,24.212223725755525,2.0,31038
DHNA,DHACHNA,NFR,27.47308228730823,14.0,3585
DHND,DHINDA,NWR,11.969064998262079,5.0,2877
DHNE,DHONE,SCR,21.292035398230087,6.0,14577
DHNR,DHANORA DECCAN,SCR,31.820301783264746,22.0,1458
DHO,DHAULPUR,NCR,42.47917947141979,13.0,13016
DHP,DICHPALLI,SCR,70.26378896882494,60.0,2919
DHPD,DAHAPARA DHAM,ER,8.432088744588745,0.0,3696
DHPR,DAPPAR,NR,33.11054359722729,18.0,2741
DHR,DHARNAODA,WCR,10.539269406392695,6.0,2190
DHRJ,DHIRGANJ,NR,66.51644506648006,34.0,1429
DHRN,DHURANA,NR,23.65804066543438,16.0,2164
DHRR,DHIRERA,NWR,27.315175097276263,20.0,1799
DHRY,DHAIPUKHURI,NFR,26.173076923076923,18.0,520
DHT,DHAMARA GHAT,ECR,74.73267326732673,54.0,5656
DHU,DHUBULIA,ER,7.820887518434106,4.0,7459
DHW,DHARIWAL,NR,32.05928509154315,21.0,6882
DHWN,DANIYAWAN F,ECR,43.69476744186046,28.0,2752
DHY,DHARODI,NR,45.65896358543417,22.0,1428
DIA,DIDWANA,NWR,27.68670520231214,15.0,4325
DIB,DIBAI,NR,32.95469912102772,22.0,2958
DIBL,DHOLI BHAL,WR,7.106442577030812,6.0,2142
DIG,DUGGIRALA,SCR,58.29080118694362,37.0,5055
DIH,DHARUADIHI,SER,52.72020431328036,26.0,1762
DIL,DILAWARNAGAR,NR,74.52051582649473,57.0,853
DIM,DHANSIMLA PH,SER,6.775053304904051,0.0,2814
DING,DING,NWR,26.307096319774608,15.0,5679
DINR,DIVINE NAGAR,SR,9.580106571936057,6.0,2815
DIR,DHANAPUR ORISSA,ECOR,36.39605462822458,24.0,659
DISA,DISA,WR,11.592985318107667,6.0,2452
DIT,DOHRIGHAT,NER,11.571678321678322,0.0,572
DIU,DHING,NFR,18.17808219178082,4.5,730
DIVA,DIVA,CR,18.99324953445065,6.0,8592
DIW,DHILWAN,NR,47.70584192439863,40.0,1455
DIWR,DIGWAR HALT,ECR,68.48168498168498,60.0,2184
DJ,DARJEELING,NFR,0.0,0.0,3999
DJA,DAOTUHAJA,NFR,55.122252747252745,48.0,728
DJD,DIDARGANJ ROAD,NER,20.92258064516129,8.0,1395
DJG,DULIAJAN,NFR,27.579278384640848,19.0,3021
DJHR,DEOJHAR,SER,49.893150684931506,37.0,730
DJI,DHORAJI,WR,17.313986295848448,15.0,2481
DJL,DODJALA H,SWR,9.930511182108626,7.0,1252
DJS,DHURANT JWAS H,ECR,43.90053839614622,29.0,3529
DJX,DUNGRIPALI,ECOR,106.21490769766632,60.0,2871
DK,DAKOR,WR,6.937001594896332,5.0,5016
DKAE,DANKUNI,ER,121.18325434439178,72.0,2532
DKBJ,DAHAR KA BALAJI,NWR,15.823457730388423,7.0,6565
DKC,DEVARKADRE,SCR,84.82622488544237,74.0,2837
DKD,DONAKONDA,SCR,37.31503489907565,30.0,5301
DKDE,DANKAUR,NCR,41.191350999837425,32.0,6151
DKE,DIHAKHO,NFR,50.67400275103164,46.0,727
DKGN,DEKARGAON,NFR,4.742747542555742,1.0,4171
DKGS,DINKAR GRAM SIMARIA,ECR,34.94220183486239,9.0,3270
DKI,DHARMKUNDI,WCR,70.64511691884456,58.5,1454
DKJ,DORNAKAL JN,SCR,52.564541375352185,42.0,9583
DKJR,DHEKIAJILI ROAD,NFR,26.413698630136988,20.0,3650
DKLU,DOIKALLU,ECOR,71.16597701149425,57.0,2175
DKM,DIKOM,NFR,24.129392971246006,18.0,626
DKMN,D KURHMA NARESH HALT,ECR,24.467573221757323,18.0,2868
DKN,DEVANGONTHI,SWR,21.141264367816092,19.0,8700
DKO,DEVAKOTTAI ROAD,SR,5.563593539703903,0.0,2972
DKR,DEKPURA H,ECR,61.12697191227395,36.0,2599
DKRA,DHUANKHERI,WCR,20.53013698630137,15.0,2920
DKS,DAREKASA,SECR,94.2028740490279,67.0,3549
DKT,DHULKOT,NR,26.903734707018675,9.0,3106
DKU,DUMRI KHURD,SECR,66.09730538922156,29.0,1336
DKW,DHANAKWADA,WR,10.844875346260388,8.0,722
DKWA,DOKWA,NWR,19.19920562175374,11.0,3273
DKX,DUDHWAKHARA,NWR,21.736633058356247,15.0,3273
DKY,DHOKI,CR,25.925742574257427,15.0,1414
DKZ,DELHI KISHANGNJ,NR,45.27075558059292,30.0,14201
DL,DALADI,WR,32.155807365439095,17.0,706
DLB,DAULATABAD,SCR,38.34807073954984,29.0,2488
DLC,DALMERA,NWR,24.887671232876713,18.0,1460
DLCR,DULLABCHERRA,NFR,3.12860310421286,0.0,1353
DLD,DALAUDA,WR,19.9837528604119,17.0,4370
DLDE,DALDALI,NFR,36.847527472527474,30.0,728
DLF,DALAN,NFR,33.356583270154154,26.0,3957
DLGN,DHALGAON,CR,33.491471215351815,19.0,1876
DLI,DELHI,NR,38.98247365320416,17.0,61108
DLJ,DHOLA JN,WR,20.645847691247415,16.0,11608
DLK,DALKOLHA,NFR,46.30841358337557,31.0,11838
DLM,DASKALGRAM,ER,3.8999081726354454,0.0,1089
DLMH,DHAULIMUHAN,ECOR,37.80029732408325,28.0,2018
DLN,DILDARNAGAR JN,ECR,59.81660940646843,32.5,16882
DLO,DALGAON,NFR,60.557361144797476,37.0,4123
DLP,DALPATPUR,NR,22.90821917808219,16.0,730
DLPC,DAULATPUR CHOWK,NR,8.224508459076361,1.0,2187
DLPH,DAULATPUR HAT,NFR,13.145404663923182,6.0,729
DLPI,DELHI INDRAPURI H,NR,0.0,0.0,149
DLPR,DAYALPUR,NR,34.16301369863014,17.0,730
DLPT,DULAKHAPATNA PH,ECOR,41.44122536214676,28.0,4211
DLQ,DALELNAGAR,NR,68.8030303030303,43.0,528
DLR,DULLAHAPUR,NER,46.52520682523268,26.0,7736
DLSR,DALHOUSI ROAD,NR,0.0,0.0,875
DLW,DILWA,ECR,34.87218869994515,23.0,1823
DLX,DALIMGAON,NFR,20.53528591352859,3.0,3585
DLZ,DHOLBAZA,NFR,34.470426948687816,26.0,2553
DMA,DAMODAR JN,SER,32.33189189189189,17.0,8325
DMBR,DUMRI BIHAR,ECR,73.46153846153847,61.0,2184
DMC,DHEMAJI,NFR,18.73525138041267,12.0,3441
DMD,DHARMADAM H,SR,13.10250737463127,11.0,1356
DME,DAMNAGAR,WR,24.842773954473266,23.0,1889
DMF,DUMETRA,SER,133.4331450094162,73.0,531
DMG,DOMINGARH,NER,72.75913742690058,39.0,2736
DMGN,DHAMALGAON,NFR,19.778772378516624,16.0,1564
DMH,DAURAM MADHPURA,ECR,62.385543749180115,40.0,7623
DMK,DILMILI,ECOR,36.943854324734446,28.0,659
DML,DHARAMTUL,NFR,30.062328767123287,25.0,1460
DMLE,DUMURDAHA,ER,15.606042998256827,13.0,1721
DMM,DHARMAVARAM JN,SCR,23.57414046429621,9.0,17015
DMN,DHAMANGAON,CR,57.21393825076938,25.0,10073
DMNJ,DAMANJODI,ECOR,55.173772609819125,30.0,3096
DMO,DAMOH,WCR,68.26836380832283,36.0,12688
DMP,DHARMPUR HMCHL,NR,15.861143253876417,8.0,4321
DMPR,DHARAMPUR,NR,33.10285977859779,23.0,2168
DMR,DHARMANAGAR,NFR,55.86551090097189,14.0,3807
DMRT,DUMURIPUT,ECOR,47.969014084507045,31.0,710
DMRX,DUMRI HALT,ECR,38.05141388174807,24.0,8169
DMSR,DHIMSIRI HALT,NCR,17.51396648044693,11.0,716
DMT,DIGUVAMETTA,SCR,48.91080353710112,42.0,2601
DMV,DIMAPUR,NFR,44.60432859021882,19.0,8363
DMW,DALMAU JN,NR,33.77177741253816,17.0,4259
DMYA,DAMAY,WCR,35.016666666666666,22.0,660
DMZ,DUMDANGI,NFR,25.86731843575419,12.0,716
DN,DHANARI,NR,44.188653136531364,34.0,2168
DNA,DEGANA JN,NWR,25.65646074993256,13.0,14828
DNDI,DHONDI,SCR,18.68780487804878,9.0,2870
DNDL,DANDIMAL PH,ECOR,48.583333333333336,38.5,2160
DNE,DHAMNI,SCR,45.28972602739726,38.0,1460
DNEA,DANEA,ECR,72.81364468864469,61.0,2184
DNGD,DUNGARDA,WR,0.33972602739726027,0.0,1460
DNGI,DANGARI,NFR,4.144694533762058,0.0,622
DNH,DEONAGAR,ECR,28.056572379367722,7.0,1202
DNHK,DHINDHORA HKMKD,WCR,27.225216994061213,22.0,2189
DNJ,DAUNDAJ,CR,26.646575342465752,17.0,730
DNK,DHANAKYA,NWR,24.99976580796253,12.0,4270
DNKL,DHENKANAL,ECOR,62.25932799374878,45.0,10238
DNL,DHANOLI PH,SECR,92.71121785815203,67.0,3539
DNM,DHANMANDAL,ECOR,51.034701315164,41.0,6311
DNN,DINA NAGAR,NR,32.267489043986366,20.0,6161
DNQ,DANDKHORA,NFR,56.18545329196829,45.0,2901
DNR,DANAPUR,ECR,56.460601279691474,24.0,34227
DNRA,DHANDHERA,NR,41.08183079056865,36.0,2163
DNRE,DHANAURI,ER,26.868740279937793,12.0,6430
DNRP,DUNGARPUR,NWR,4.8454835898925355,0.0,3443
DNT,DANTAN,SER,70.19154228855722,37.0,4824
DNU,DALSANUR,SWR,5.9704,0.0,1250
DNV,DONKINAVALASA,ECOR,47.35279468732706,31.0,3614
DNW,DANGARWA,WR,10.348413631022327,8.0,3404
DNWH,DANIYAWAN BZR H,ECR,45.36564388656439,25.0,4302
DNWR,RAJDHANWAR,ECR,22.6482869379015,8.0,1868
DNX,DHANSU,NR,23.437405731523377,10.0,1989
DO,DAUSA,NWR,28.638068685844633,14.0,15782
DOA,DORAHA,NR,28.316443119721807,14.0,2013
DOB,DUNDLOD MKDGRH,NWR,12.00845665961945,7.0,4257
DOBH,DEOBAHAL,ECOR,54.82231404958678,48.0,1452
DOC,DAUN KALAN,NR,19.123705722070845,14.0,1835
DOD,DHODHAR,WR,18.439593629873695,16.0,3642
DODH,DODH,NR,9.707317073170731,6.0,3649
DOE,DEORI,WCR,84.50726915520629,60.0,5090
DOH,DHODRA MOHAR,CR,40.42259414225941,32.0,717
DOI,DOMOHANI,NFR,104.70209580838323,89.0,1336
DOK,DHOLKA,WR,12.863204913456169,12.0,3582
DOKM,DOKRA H,ECR,14.486884413606363,3.0,5909
DOKY,DUKHERI,NR,21.700070571630203,16.0,1417
DOL,DHOLI,ECR,61.63525527051054,33.0,11811
DOLK,DHOLIKUVA,WR,0.47534246575342465,0.0,1460
DOR,DUNDARA,NWR,22.843606401521154,17.0,6311
DORD,DEO ROAD,ECR,49.67817294281729,42.0,2868
DOS,DEHRI ON SONE,ECR,44.38879699584246,21.0,22369
DOT,DHAKIA TIWARI H,NER,1.989607390300231,0.0,2598
DOTL,DEOTALA,NFR,14.651577503429355,8.0,729
DOX,DOHNA,NER,20.870137825421132,15.0,6530
DOY,DORNAHALLI,SWR,16.27141568981064,12.0,2218
DOZ,DAURAI,NWR,5.680124223602484,4.0,2576
DPA,DURGAPURA,NWR,30.210717636022515,14.0,8528
DPC,DARLIPUT,ECOR,43.621428571428574,35.0,700
DPD,DOSAPADU,SCR,5.702727439136006,0.0,5463
DPDH,DHANPATDIH,ER,18.44378427787934,10.0,2188
DPE,DEVARAPALLI,SWR,27.63839811542992,24.0,1698
DPH,DADHAPARA,SECR,40.087204206836105,27.0,4564
DPI,DODDAMPATTI,SR,33.420997375328085,23.0,1905
DPJ,DHARMAPURI,SWR,34.58909044127107,29.0,7773
DPK,DHOLIPAL,NWR,18.50123839009288,10.0,3230
DPL,DANAULI PHLWRIA,ECR,83.22875264270613,68.0,4730
DPLN,DIPLANA,NWR,18.889383561643836,16.0,2920
DPNR,DEEPNAGAR H,ECR,67.75490573297422,47.0,2599
DPP,DHIRPUR,NR,41.217918491074435,19.0,2969
DPR,DHAMPUR,NR,51.01825669183253,34.0,7285
DPRA,DHUPDHARA,NFR,33.89115929941618,29.0,2398
DPS,DANGOAPOSI,SER,72.74713132171696,40.0,2353
DPSR,DAPSAURA,NCR,47.3467987804878,40.0,1312
DPT,DALPAT SINGHPUR,NWR,9.262100456621004,4.0,2190
DPU,DIPHU,NFR,45.354804396643424,22.0,8461
DPUR,DEPUR PH,ECOR,80.33790267306374,75.0,1459
DPW,DHAPEWARA,SECR,37.07093184979138,26.0,1438
DPX,DADPUR,ECR,39.6801667659321,28.0,5037
DPZ,DEVPURA,NWR,23.811813186813186,13.0,1456
DQG,DHUPGURI,NFR,54.68570628587428,25.0,7143
